address,lng,lat
"HAMMES MOWBRAY HALL, NOTRE DAME, IN, 46556",,
"24821 FRONT AVE, MATTAWAN, MI, 49071",-85.79303,42.207947
"839 4TH AVE, LAKE ODESSA, MI, 48849",-85.138145,42.78031
"375 S PARKER, MARINE CITY, MI, 48039",-82.5001,42.723618
"3405 NICHOL AVE, ANDERSON, IN, 46011",-85.73164,40.10147
"620 E STATE ST, PENDLETON, IN, 46064",-85.75935,40.00312
"9022 SOUTH SR 67, PENDLETON, IN, 46064",,
"790 BROADWAY, CHESTERTON, IN, 46304",-87.062805,41.61165
"110 W. SOUTH BOULEVARD, CRAWFORDSVILLE, IN, 47933",-86.90062,40.02498
"124 NORTH EAST STREET, CROWN POINT, IN, 46307",-87.363174,41.419003
"2001 W 86TH ST, INDIANAPOLIS, IN, 46260",,
"910 E. WASHINGTON ST., GREENCASTLE, IN, 46135",-86.845055,39.64396
"611 NORTH MAIN STREET, HEBRON, IN, 46341",-87.20019,41.326157
"7979 N SHADELAND AVE, INDIANAPOLIS, IN, 46250",-86.04608,39.90007
"1550 E. 181ST AVENUE, LOWELL, IN, 46356",,
"5921 SR 43 NORTH, WEST LAFAYETTE, IN, 47906",,
"1927 WEST US 40, GREENCASTLE, IN, 46135",,
"1550 E. 181ST STREET, LOWELL, IN, 46356",,
"1550 EAST 181ST STREET, LOWELL, IN, 46356",-87.311844,41.28931
"1903 W 10TH ST, INDIANAPOLIS, IN, 46222",-86.193954,39.780758
"8404 N DITCH RD, INDIANAPOLIS, IN, 46260",,
"550 S 10TH ST., WATSEKA, IL, 60970",-87.71969,40.77174
"1301 SOUTH STREET, LAFAYETTE, IN, 47901",-86.8828,40.41733
"2293 NORTH MAIN STREET, CROWN POINT, IN, 46307",-87.364716,41.43451
"1333 COMMERCIAL AVENUE, LOWELL, IN, 46356",-87.40736,41.2899
"2755 IN-49, VALPARAISO, IN, 46383",,
"50 FRANCIS STREET, PORTER, IN, 46304",-87.07241,41.616016
"355 WASHINGTON ST., VALPARAISO, IN, 46383",-87.06097,41.464615
"915 W. HANAWALT, MONTICELLO, IN, 47960",,
"10920 RANDOLPH STREET, CROWN POINT, IN, 46307",-87.23905,41.419697
"114 N. LOCUST, ARCOLA, IL, 61910",,
"1200 E. INDIAN TRAIL, AURORA, IL, 60505",,
"6401 W 31ST, BERWYN, IL, 60402",-87.78333,41.836105
"375 W BRIARCLIFF ROAD, BOLINGBROOK, IL, 60440",,
"7500 S. OKETO AVE, BRIDGEVIEW, IL, 60455",,
"7408 CONSTITUTION AVENUE, CEDAR LAKE, IN, 46303",-87.423256,41.367435
"9420 S KEDZIE AVE, EVERGREEN PARK, IL, 60805",-87.701904,41.72221
"115 NORTH BROAD STREET, GRIFFITH, IN, 46319",-87.42764,41.52315
"509 DOUGLAS STREET, HAMMOND, IN, 46320",-87.51737,41.614887
"3315 RIDGE RD., HIGHLAND, IN, 46322",-87.44904,41.553387
"705 EAST FOURTH STREET, HOBART, IN, 46342",-87.252556,41.531673
"3400 BROADWAY, GARY, IN, 46408",-87.336555,41.55657
"1600 N STATE RT. 50, BRADLEY, IL, 60915",,
"447 N CATHERIN, LA GRANGE PARK, IL, 60526",,
"235 E. WILSON, LOMBARD, IL, 60148",,
"1316 CHARLESTON AVENUE, MATTOON, IL, 61938",-88.37001,39.48153
"6001 W. PERSHING RD, CHICAGO, IL, 60609",,
"400 E. 130TH ST, CHICAGO, IL, 60628",,
"6001 W. PERSHING RD, CICERO, IL, 60804",,
"10907 FRONT STREET, MOKENA, IL, 60448",-87.88253,41.53325
"301 N. HAMILTON, MONTICELLO, IL, 61856",,
"1001 RIDGE RD., MUNSTER, IN, 46321",-87.50485,41.56071
"1350 AURORA AVENUE, NAPERVILLE, IL, 60540",-88.1764,41.766422
"2359 S. DESPLAINES, NORTH RIVERSIDE, IL, 60546",-87.82307,41.84688
"15100 RAVINIA AVE, ORLAND PARK, IL, 60462",-87.85601,41.615612
"14300 S. COIL PLUS DRIVE, PLAINFIELD, IL, 60544",-88.21712,41.622124
"6260 CENTRAL AVENUE, PORTAGE, IN, 46368",-87.17269,41.5759
"21701 TORRENCE AVE., SAUK VILLAGE, IL, 60411",,
"21701 TORRENCE AVE, SAUK VILLAGE, IL, 60411",,
"25 N. WINFIELD ROAD, WINFIELD, IL, 60190",,
"150 63RD STREET, WESTMONT, IL, 60559",,
"500 N. CASS AVE, WESTMONT, IL, 60559",,
"14 W. JEFFERSON ST, JOLIET, IL, 60432",-88.08286,41.52494
"WILMINGTON POLICE DEPARTMENT, 129 ROBERT WEIDLING DR, WILMINGTON, IL, 60481",,
"2200 HARNISH DRIVE, ALGONQUIN, IL, 60102",-88.3233,42.16485
"33 S. ARLINGTON HEIGHTS ROAD, ARLINGTON HEIGHTS, IL, 60005",-87.98048,42.08177
"400 N. NORTHWEST HWY, BARRINGTON, IL, 60010",,
"46 RAUPP BLV, BUFFALO GROVE, IL, 60089",-87.96727,42.15248
"450 W. HALF DAY ROAD, BUFFALO GROVE, IL, 60089",,
"654 VILLAGE HALL DRIVE, CARY, IL, 60013",,
"100 W WOODSTOCK STREET, CRYSTAL LAKE, IL, 60014",-88.32521,42.244694
"700 W. LINCOLN HWY, DEKALB, IL, 60115",-88.76647,41.931076
"1418 MINER ST., DES PLAINES, IL, 60016",-87.88874,42.042145
"540 E. MAIN STREET, EL PASO, IL, 61738",,
"901 WELLINGTON AVE, ELK GROVE VILLAGE, IL, 60007",-88.00919,42.0035
"125 E. FIRST, ELMHURST, IL, 60126",,
"1454 ELMWOOD AVE., EVANSTON, IL, 60201",-87.68355,42.044247
"2500 EAST LAKE AVE., GLENVIEW, IL, 60026",-87.82175,42.077744
"1200 W. ALGONQUIN ROAD, PALATINE, IL, 60067",,
"89 W 8TH STREET, HOLLAND, MI, 49423",-86.11159,42.790287
"10911 MAIN STREET, HUNTLEY, IL, 60142",,
"3611 CHAPEL HILL ROADATTN: JOHNSBURG POLICE DEPARTMENT, JOHNSBURG, IL, 60051",,
"719 S. BATAVIA AVE. BUILDING E, GENEVA, IL, 60134",-88.30876,41.88065
"37W755 IL ROUTE 38, SAINT CHARLES, IL, 60175",,
"19600 75TH STREET, BRISTOL, WI, 53104",-88.04559,42.568447
"1165 OLD MCHENRY RD, LAKE ZURICH, IL, 60047",,
"27551 VOLO VILLAGE RD, ROUND LAKE, IL, 60073",,
"11270 W. WADSORTH RD, ZION, IL, 60099",,
"900 N WESTMORELAND, LAKE FOREST, IL, 60045",,
"1115 CRYSTAL LAKE RD, LAKE IN THE HILLS, IL, 60156",-88.33031,42.186855
"1350 E. ROUTE 22, LAKE ZURICH, IL, 60047",,
"2500 LAKE AVENUE, CRYSTAL LAKE, IL, 60014",,
"707 EAST ETNA ROAD, OTTAWA, IL, 61350",-88.82666,41.37363
"142 E. PRAIRIE STREET, MARENGO, IL, 60152",-88.60765,42.25001
"333 S. GREEN STREET, MCHENRY, IL, 60050",-88.26749,42.3237
"3500 HOWARD ST, SKOKIE, IL, 60076",-87.716866,42.019077
"112 E. NORTHWEST HWY, MOUNT PROSPECT, IL, 60056",,
"1401 LANDWEHR RD., NORTHBROOK, IL, 60062",-87.85844,42.127327
"350 WALNUT AVE., NORTHFIELD, IL, 60093",-87.72658,42.100567
"8770 S HOWELL AVE, OAK CREEK, WI, 53154",-87.91226,42.884842
"301W. LAFYETTE ST., OTTAWA, IL, 61350",,
"595 N. HICKS RD., PALATINE, IL, 60067",-88.03389,42.121395
"3600 KIRCHOFF RD., ROLLING MEADOWS, IL, 60008",-88.02539,42.08017
"1302 N. MAIN STREET, SANDWICH, IL, 60548",-88.62159,41.6354
"7300 NILES CENTER, SKOKIE, IL, 60077",-87.76153,42.013275
"2424 15TH AVE, SOUTH MILWAUKEE, WI, 53172",-87.87175,42.90759
"2900 FOXFIELD DR, SAINT CHARLES, IL, 60174",-88.27969,41.92423
"950 S BAILEY AVE, SOUTH HAVEN, MI, 49090",-86.2641,42.38966
"656 LAKE AVE., WOODSTOCK, IL, 60098",-88.43978,42.309
"29 W. MAIN ST., ZEELAND, MI, 49464",,
"770 LAKESIDE DRIVE SE, GRAND RAPIDS, MI, 49506",-85.61204,42.952194
"1 MONROE CENTER NORTHWEST, GRAND RAPIDS, MI, 49503",,
"4055 CASCADE RD. SE, GRAND RAPIDS, MI, 49546",-85.569214,42.947655
"345 NORTHLAND DRIVE NE, ROCKFORD, MI, 49341",-85.55077,43.12687
"7 SOUTH MONROE, ROCKFORD, MI, 49341",,
"5900 BYRON CENTER AVENUE, WYOMING, MI, 49519",-85.723015,42.857204
"2300 DEHOOP AVE. SW, WYOMING, MI, 49509",,
"305 S. EAST ST., BLOOMINGTON, IL, 61701",-88.99198,40.476765
"707 W. SOUTH SIDE DR, DECATUR, IL, 62521",-88.97545,39.824066
"100 E. PHOENIX AVENUE, NORMAL, IL, 61761",-88.98286,40.50763
"108 SOUTH POPLAR STREET, PANA, IL, 62557",-89.08044,39.388737
"108 W. VINE STREET, TAYLORVILLE, IL, 62568",-89.29515,39.550316
"315 N. WEBSTER, TAYLORVILLE, IL, 62568",,
"110 W. CENTRAL AVENUE, MINIER, IL, 61759",-89.31361,40.433636
"375 W. BIRCHWOOD STREET, MORTON, IL, 61550",-89.4697,40.605236
"501 3RD STREET, BAY CITY, MI, 48708",-83.885376,43.600925
"1645 MAPLERIDGE ROAD, SAGINAW, MI, 48604",-83.93854,43.46678
"200 E. FLINT STREET, DAVISON, MI, 48423",-83.51663,43.0347
"395 EAST THIRD STREET, IMLAY CITY, MI, 48444",-83.07306,43.024055
"1485 CLEAVER ROAD, CARO, MI, 48723",-83.38805,43.509335
"975 SOUTH MAIN STREET, LAPEER, MI, 48446",-83.32027,43.042698
"2402 SALZBURG ROAD, FREELAND, MI, 48623",-84.14584,43.5829
"3400 W VIENNA RDCLIO, CLIO, MI, 48420",,
"605 ELM PLACE, PRINCETON, IL, 61356",-89.456345,41.38426
"121 W ST CLAIR, ROMEO, MI, 48065",,
"65 N ELK STREET, SANDUSKY, MI, 48471",-82.83038,43.422756
"1170 MICHIGAN ROAD, PORT HURON, MI, 48060",-82.48133,42.94154
"810 W WESTOVER STREET, EAST TAWAS, MI, 48730",-83.50016,44.279057
"111 E. COURT STREET, METAMORA, IL, 61548",,
"320 JOHNSON STREET, ALPENA, MI, 49707",-83.450935,45.079903
"126 GROVE STREET, STANDISH, MI, 48658",,
"200 W MICHIGAN AVE, GRAYLING, MI, 49738",-84.71713,44.659958
"109 S CITY PARK, GLADWIN, MI, 48624",-84.49191,43.97987
"226 E CENTER, ITHACA, MI, 48847",,
"1020 CITY BLVD, GRAYLING, MI, 49738",,
"428 W LAKE STREET, TAWAS CITY, MI, 48763",,
"3283 WEST WASHINGTON, ALPENA, MI, 49707",-83.46904,45.061733
"563 SOUTH OTSEGO, GAYLORD, MI, 49735",-84.67768,45.02218
"9011 W LAKE CITY ROAD, HOUGHTON LAKE, MI, 48629",,
"10300 HOWARD CITY-EDMORE ROAD, LAKEVIEW, MI, 48850",-85.28927,43.431343
"3580 SOUTH ISABELLA ROAD, MOUNT PLEASANT, MI, 48858",-84.74754,43.58761
"496 EAST HOUGHTON, WEST BRANCH, MI, 48661",-84.226616,44.276257
"301 MORENCI STREET, MIO, MI, 48647",,
"6954 E. BROADWAY RD., MOUNT PLEASANT, MI, 48858",-84.70827,43.604523
"505 MICHIGAN AVE, BEULAH, MI, 49617",,
"435 NORTH MICHIGAN AVE, BIG RAPIDS, MI, 49307",-85.48203,43.703094
"321 BRIDGE, ELK RAPIDS, MI, 49629",-85.4117,44.898357
"321 BRIDGE STREET, ELK RAPIDS, MI, 49629",-85.4117,44.898357
"137 N RIVER ST, EVART, MI, 49631",-85.25806,43.90109
"1319 CRAMER CIRCLE, BIG RAPIDS, MI, 49307",-85.489075,43.683113
"2300 N. STALLMAN RD., SUTTONS BAY, MI, 49682",,
"6042 ACME ROAD, WILLIAMSBURG, MI, 49690",-85.49945,44.773766
"134 MORGAN STREET, FIFE LAKE, MI, 49633",-85.349915,44.57612
"3200 WEST SOUTH AIRPORT ROAD, TRAVERSE CITY, MI, 49684",,
"550 MUNSON AVENUE, TRAVERSE CITY, MI, 49686",-85.577286,44.7576
"2266 EAST M-113, KINGSLEY, MI, 49649",,
"14247 CENTER ROAD, TRAVERSE CITY, MI, 49686",,
"851 WOODMERE AVENUE, TRAVERSE CITY, MI, 49686",-85.60744,44.753002
"605 N BIRCH STREET, KALKASKA, MI, 49646",-85.184616,44.738323
"605 N. BIRCH STREET, KALKASKA, MI, 49646",-85.184616,44.738323
"8525 EAST GOVERNMENT CENTER DRIVE, SUTTONS BAY, MI, 49682",,
"3031 DOMRES RD, MANISTEE, MI, 49660",-86.24246,44.307117
"225 S STEWART STREET, BIG RAPIDS, MI, 49307",,
"7711 U.S. 131, CADILLAC, MI, 49601",,
"3793 WEST POLK ROAD, HART, MI, 49420",-86.369,43.68874
"N430 I-75, SAINT IGNACE, MI, 49781",,
"110 S PINE STREET, LAKE CITY, MI, 49651",-85.21267,44.333576
"770 TERRACE ST, MUSKEGON, MI, 49440",-86.248665,43.238617
"101 E MAIN ST #2, FREMONT, MI, 49412",,
"62 W STATE RD, GRANT, MI, 49327",,
"60 82ND STREET, NEWAYGO, MI, 49337",-85.79936,43.404766
"1035 E WILCOX AVE, WHITE CLOUD, MI, 49349",-85.77521,43.550232
"226 W RIVER VALLEY DR, NEWAYGO, MI, 49337",,
"229 E LINCOLN AVE, REED CITY, MI, 49677",,
"655 N. JANACEK RD, BROOKFIELD, WI, 53045",-88.156624,43.0389
"1900 LIBAL STREET, GREEN BAY, WI, 54301",,
"3100 EATON ROAD, GREEN BAY, WI, 54311",-87.92694,44.466152
"118 EAST MAIN STREET, DENMARK, WI, 54208",-87.82791,44.34788
"12781 VELP AVE, SUAMICO, WI, 54313",-88.06616,44.61876
"15350 WEST BLUEMOUND RD, ELM GROVE, WI, 53122",-88.10554,43.036114
"W2004 CNTY RD S, FREEDOM, WI, 54131",,
"5909 N. MILWAUKEE RIVER PKWY, GLENDALE, WI, 53209",-87.92736,43.123
"4279 S 76TH STREET, GREENFIELD, WI, 53220",-88.008156,42.96704
"5635 S NEW BERLIN ROAD, HALES CORNERS, WI, 53130",-88.064384,42.9431
"144 W 2ND STREET, KAUKAUNA, WI, 54130",-88.27258,44.278362
"12800 N LAKE SHORE DR, MEQUON, WI, 53092",-87.90409,43.22018
"W182 S8200 RACINE AVE, MUSKEGO, WI, 53150",,
"741 N OAKLAND AVE, PORT WASHINGTON, WI, 53074",-87.88514,43.383606
"585 E GLENBROOK DRIVE, PULASKI, WI, 54162",,
"1500 DOUGLAS DR., PLYMOUTH, WI, 53073",,
"913 SOUTH WISCONSIN DR, SHEBOYGAN, WI, 53083",-87.825386,43.824917
"410 NEW YORK AVE, OOSTBURG, WI, 53070",-87.78924,43.624004
"718 SPRING STREET, RANDOM LAKE, WI, 53075",-87.969475,43.55602
"3100 SUPERIOR AVE, SHEBOYGAN, WI, 53081",-87.747345,43.76113
"4057 N WILSON DR, SHOREWOOD, WI, 53211",-87.89962,43.095627
"197 S MAIN STREET, THIENSVILLE, WI, 53092",,
"12621 W HAMPTON AVE, BUTLER, WI, 53007",-88.06869,43.104637
"235 HICKORY STREET, PEWAUKEE, WI, 53072",,
"1045 MAIN ROAD, WASHINGTON ISLAND, WI, 54246",-86.93037,45.36654
"N65 W24838 MAIN STREET, SUSSEX, WI, 53089",,
"11301 W LINCOLN AVE, WEST ALLIS, WI, 53227",,
"2201 MILLER PARK WAY, MILWAUKEE, WI, 53219",,
"5300 N. MARLBOROUGH DRIVE, WHITEFISH BAY, WI, 53217",-87.901215,43.115124
"352 HIGH ST, WRIGHTSTOWN, WI, 54180",,
"511 W CALUMET ST, APPLETON, WI, 54915",-88.39741,44.24408
"1901 DELAFIELD ST, WAUKESHA, WI, 53188",-88.242874,43.028847
"1900 THIRD AVENUE N, ESCANABA, MI, 49829",-87.07456,45.749325
"108 W MAIN ST, LITTLE CHUTE, WI, 54140",-88.315155,44.279984
"1900 W GRAND CHUTE BLVD, APPLETON, WI, 54913",-88.43978,44.304626
"W399 U.S. 2 & 41, HARRIS, MI, 49845",,
"922 LAKE SHORE DRIVE, GLADSTONE, MI, 49837",-87.01853,45.84135
"1916 NORTH STEPHENSON, IRON MOUNTAIN, MI, 49801",-88.056465,45.835686
"3900 I-75 BR, SAULT SAINTE MARIE, MI, 49783",,
"N9330 STEWART SCHOOL ROAD, EAST TROY, WI, 53120",,
"2015 ENERGY DRIVE, EAST TROY, WI, 53120",-88.39009,42.78965
"212 NORTH ROCHESTER STREET, MUKWONAGO, WI, 53149",-88.33204,42.862503
"5010 US 41 SOUTH, MARQUETTE, MI, 49855",,
"99 NORTH PINE STREET, GWINN, MI, 49841",-87.43851,46.278843
"300 W BARAGA, MARQUETTE, MI, 49855",-87.398476,46.541473
"180 U.S. 41 EAST, NEGAUNEE, MI, 49866",,
"840 CLERMONT ST, ANTIGO, WI, 54409",-89.15416,45.14392
"940 HIGHWAY US 41, LANSE, MI, 49946",,
"112 W SPRUCE STREET, ABBOTSFORD, WI, 54405",-90.32166,44.94572
"143 GUNFLINT TRAIL, GRAND MARAIS, MN, 55604",-90.34012,47.751163
"62 UPPER ROAD, GRAND PORTAGE, MN, 55605",-89.67475,47.96896
"224 S. THIRD AVE, EDGAR, WI, 54426",-89.964005,44.922234
"501 LAKE AVE, FLORENCE, WI, 54121",-88.249214,45.92146
"100 S. LAKE ST, ISHPEMING, MI, 49849",,
"15817 US 41, BARAGA, MI, 49908",,
"623 PEACE PIPE RD, LAC DU FLAMBEAU, WI, 54538",-89.89303,45.97013
"E23924 POW WOW TRAIL, WATERSMEET, MI, 49969",,
"500 S BRIDGE ST, MANAWA, WI, 54949",-88.919945,44.461834
"1306 N CENTRAL AVE, MARSHFIELD, WI, 54449",-90.16522,44.679073
"55195 NORTH U.S. HIGHWAY 41, CALUMET, MI, 49913",,
"100 SUNDAY LAKE STREET, WAKEFIELD, MI, 49968",-89.94109,46.476753
"418 E CHICAGO AVE, MINOCQUA, WI, 54548",-89.70784,45.86993
"225 MAIN STREET, MOSINEE, WI, 54455",-89.701416,44.791847
"700 SHIOCTON ST, NEW LONDON, WI, 54961",-88.74661,44.393925
"205 S WEBSTER AVE, OMRO, WI, 54963",,
"7450 COUNTY HIGHWAY K, RHINELANDER, WI, 54501",,
"620 CONGLOMERATE STREET, ONTONAGON, MI, 49953",-89.31712,46.875164
"201 MARKET AVE, PORT EDWARDS, WI, 54469",-89.86082,44.342896
"122 MAIN ST, ALMOND, WI, 54909",-89.407875,44.260895
"1519 WATER ST, STEVENS POINT, WI, 54481",-89.58278,44.51951
"1408 PINE RIDGE ROAD, PHILLIPS, WI, 54555",-90.41879,45.704872
"201 N BROWN ST, RHINELANDER, WI, 54501",-89.412766,45.64022
"W13455 CAMP 14 ROAD, BOWLER, WI, 54416",-88.93135,44.90259
"NN5605 STATE HIGHWAY 76, SHIOCTON, WI, 54170",,
"1519 WATER STREET, STEVENS POINT, WI, 54481",-89.58278,44.51951
"265 N 3RD AVE, STRATFORD, WI, 54484",-90.07639,44.802555
"160 MEDFORD PLAZA, MEDFORD, WI, 54451",,
"1733 SUPERIOR STREET, THREE LAKES, WI, 54562",-89.16651,45.79854
"221 BIRCH STREET, TIGERTON, WI, 54486",-89.06184,44.741383
"145 GRANT AVE, WILD ROSE, WI, 54984",,
"30 S FIRST STREET, WINNECONNE, WI, 54986",,
"900 E RIVERVIEW EXPRESSWAY, WISCONSIN RAPIDS, WI, 54494",-89.81555,44.3803
"5159 N MAIN ST, WINTER, WI, 54896",,
"9792 N COUNTY HIGHWAY K, HAYWARD, WI, 54843",,
"15889W THIRD STREET, HAYWARD, WI, 54843",,
"311 E. MINER AVE, LADYSMITH, WI, 54848",,
"1233 CHARLOTTE STREET, BOYCEVILLE, WI, 54725",-92.034134,45.042194
"350 4TH AVE, CLEAR LAKE, WI, 54005",-92.270294,45.25022
"1610 FARM ROAD SOUTH, TOWER, MN, 55790",-92.31949,47.82355
"613 MAIN STREET, COLFAX, WI, 54730",-91.72715,45.00001
"215 N. FRANKLIN, KIRKSVILLE, MO, 63501",,
"114 19TH AVE WEST, ALBIA, IA, 52531",,
"200 NE 2ND ST, ALEDO, IL, 61231",,
"950 VENBURY DRIVE, ALTOONA, IA, 50009",-93.474174,41.642956
"515 CLARK AVE, AMES, IA, 50010",-93.61691,42.026066
"411 SW ORDNANCE RD, ANKENY, IA, 50023",,
"1125 W. VAN BUREN ST., CENTERVILLE, IA, 52544",-92.88542,40.734943
"23 E 4TH STREET, ATLANTIC, IA, 50022",,
"113 E 3 STREET, VINTON, IA, 52349",,
"1730 LINCOLN STREET, BLAIR, NE, 68008",-96.13837,41.542812
"525 STORY STREET, BOONE, IA, 50036",-93.88,42.06097
"709 UTAH STREET, HIAWATHA, KS, 66434",-95.53808,39.851833
"1400 3RD AVENUE SE, INDEPENDENCE, IA, 50644",,
"207 E 2ND STREET, NEWELL, IA, 50568",-95.000786,42.605473
"100 FRONT STREET, SIOUX RAPIDS, IA, 50585",-95.15094,42.894485
"1831 LAKE AVE, STORM LAKE, IA, 50588",,
"2219 BAINBRIDGE ST, LA CROSSE, WI, 54603",-91.259834,43.858692
"135 N. 2ND STREET, CARLISLE, IA, 50047",-93.487724,41.49899
"711 E. SOUTH STREET, TIPTON, IA, 52772",,
"220 CLAY STREET, CEDAR FALLS, IA, 50613",-92.448105,42.536655
"505 1ST ST SW, CEDAR RAPIDS, IA, 52404",-91.67042,41.972393
"105 MILWAUKEE MALL, CHARLES CITY, IA, 50616",,
"111 N 5TH ST., CHEROKEE, IA, 51012",,
"226 11TH STREET, DE WITT, IA, 52742",-90.533325,41.82632
"1503 5TH ST., CORALVILLE, IA, 52241",,
"102 2ND ST., CORALVILLE, IA, 52241",-91.56859,41.668373
"2751 HEARTLAND DR., CORALVILLE, IA, 52241",-91.611496,41.70017
"902 5TH AVENUE, WINDOM, MN, 56101",-95.11914,43.865463
"535 E BROADWAY, COUNCIL BLUFFS, IA, 51503",,
"203 NE IDAHO, LEON, IA, 50144",,
"500 EAST AVENUE, DICKEYVILLE, WI, 53808",,
"1000 S 178TH STREET, OMAHA, NE, 68118",-96.1931,41.24845
"3410 N 156TH STREET, OMAHA, NE, 68116",-96.15813,41.290066
"13155 W CENTER RD, OMAHA, NE, 68144",,
"4400 ASBURY RD, DUBUQUE, IA, 52002",,
"826 N 8TH STREET, ESTHERVILLE, IA, 51334",-94.83382,43.41081
"301 S. MAIN STREET, EXCELSIOR SPRINGS, MO, 64024",-94.22319,39.342136
"320 DR. H. RUSS STREET, BLUE EARTH, MN, 56013",,
"901 HOUSTON STREET NW, PRESTON, MN, 55965",-92.08462,43.67801
"202 PARKWAY AVENUE NORTH, LANESBORO, MN, 55949",-91.977005,43.72247
"201 SOUTH MAIN STREET, MABEL, MN, 55954",-91.76976,43.519505
"405 ELM STREET SOUTH, RUSHFORD, MN, 55971",,
"120 WEST COURTLAND STREET, SPRING VALLEY, MN, 55975",-92.39017,43.687813
"1029 BRIDGE AVENUE, ALBERT LEA, MN, 56007",,
"1531 NORTH BELL ST, FREMONT, NE, 68025",-96.48348,41.443466
"725 N. PARK AVE, FREMONT, NE, 68025",-96.49717,41.436077
"612 LINCOLN ST, BEATRICE, NE, 68310",-96.74639,40.271694
"112 E GRAND, GALLATIN, MO, 64640",,
"1206 S LOCUST, GLENWOOD, IA, 51534",,
"610 MAIN STREET, TRENTON, MO, 64683",-93.61984,40.073135
"823 2ND STREET, WEBSTER CITY, IA, 50595",-93.82441,42.469475
"120 W. 1ST STREET, DALLAS CITY, IL, 62330",,
"1010 BROADWAY ST, HAMILTON, IL, 62341",-91.345184,40.393093
"98 BUCHANAN ST, CARTHAGE, IL, 62321",,
"101 S. WORRELL STREET, BOWEN, IL, 62316",-91.06469,40.230938
"207 E. MAIN STREET, LA HARPE, IL, 61450",-90.971054,40.58353
"60 N BLUFF ST, NAUVOO, IL, 62354",,
"210 N 4TH ST, WARSAW, IL, 62379",,
"111 S. FIRST AVE, LOGAN, IA, 51546",-95.79049,41.642868
"106 EAST CLAY STREET, MOUNT PLEASANT, IA, 52641",-91.55277,40.964333
"509 EAST MAIN STREET, NEW LONDON, IA, 52645",-91.39548,40.925346
"201 SOUTH MAIN STREET, SALEM, IA, 52649",-91.62139,40.853638
"211 NORTH WASHINGTON STREET, WAYLAND, IA, 52654",-91.660675,41.148117
"115 NORTH LOCUST STREET, WINFIELD, IA, 52659",-91.4379,41.128895
"101 EMMONS ST, HIAWATHA, IA, 52233",-91.67453,42.038742
"107 S MAIN, OREGON, MO, 64473",,
"2401 SCOTT BLVD SE, IOWA CITY, IA, 52240",-91.48287,41.635544
"960 FRANKLYN AVE., MARENGO, IA, 52301",-92.071396,41.801064
"210 US HWY 75, HOLTON, KS, 66436",-95.74791,39.458565
"102 S NIAGARA ST, MAQUOKETA, IA, 52060",,
"511 S CAPITOL STREET, IOWA CITY, IA, 52240",,
"6373 MERLE HAY ROAD, JOHNSTON, IA, 50131",-93.69766,41.675873
"501 NW BARRY RD, KANSAS CITY, MO, 64155",,
"11000 NW PRAIRIE VIEW RD, KANSAS CITY, MO, 64153",-94.68326,39.2917
"6801 PLEASANT VALLEY ROAD, KANSAS CITY, MO, 64119",-94.49956,39.216583
"2525 GLENN HENDREN DR., LIBERTY, MO, 64068",-94.42488,39.276436
"725 WEST MO-92 HIGHWAY, KEARNEY, MO, 64060",,
"1500 HYW.169 N., ALGONA, IA, 50511",,
"7701 S 96TH STREET, LA VISTA, NE, 68128",,
"111 EAST KELLING STREET, WAVERLY, MO, 64096",-93.51727,39.209465
"304 S. MILL STREET, LAKE MILLS, IA, 50450",,
"1147 NW SOUTH SHORE DRIVE, LAKE WAUKOMIS, MO, 64151",,
"800 1ST TERRACE, LANSING, KS, 66043",-94.898705,39.24076
"390 LIMIT ST, LEAVENWORTH, KS, 66048",-94.906586,39.28873
"2107 S. 4TH ST., LEAVENWORTH, KS, 66048",-94.91632,39.295807
"2530 255TH ST, MONTROSE, IA, 52639",-91.42661,40.59245
"101 E. KANSAS STREET, LIBERTY, MO, 64068",-94.421364,39.246098
"137 N 4TH ST, CENTRAL CITY, IA, 52214",,
"310 2ND AV SW, CEDAR RAPIDS, IA, 52404",-91.675514,41.9745
"300 BROADWAY ST, SPRINGVILLE, IA, 52336",-91.44349,42.060684
"410 SOUTH BOONE, ROCK RAPIDS, IA, 51246",-96.169495,43.427944
"703 E BRIGGS DRIVE, MACON, MO, 63552",-92.483,39.74913
"304 S WATER STREET, MADRID, IA, 50156",,
"220 EAST MAIN ST., MANCHESTER, IA, 52057",-91.45637,42.48399
"1015 13TH STREET, MANSON, IA, 50563",-94.53314,42.528717
"334 MAIN STREET, MC GREGOR, IA, 52157",-91.17759,43.02272
"211 N. GODFREY LN, KNOXVILLE, IA, 50138",-93.0625,41.31768
"6315 HWY 151MARION, MARION, IA, 52302",,
"222 E. 3RD ST., MARYVILLE, MO, 64468",,
"200 FIRST STREET SW, ROCHESTER, MN, 55905",,
"305 EAST D. MAIN STREET, MELCHER DALLAS, IA, 50062",-93.2406,41.23357
"802 EAST MAIN STREET, PRINCETON, MO, 64673",-93.586044,40.397156
"405 E. 1ST ST., MILAN, IL, 61264",,
"21 CARKOSKI COMMONS, MANKATO, MN, 56001",,
"100 S. 4TH ST, MISSOURI VALLEY, IA, 51555",-95.890434,41.55635
"300 N. CLARK, MOBERLY, MO, 65270",,
"530 E. HIGHWAY 24, MOBERLY, MO, 65270",-92.42901,39.44267
"1640 6TH AVE, MOLINE, IL, 61265",-90.51379,41.505966
